04-29 02:52:12.265   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 90, H1 174170400.000000, H1_norm 16316.334961, H2_norm 0.000000 H2_norm 0.000000, V 179856640.000000, V_norm 16771.986328, HV 177013520.000000, HV_norm 16544.160156, LensPosition 155
04-29 02:52:12.404   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 91, H1 175871632.000000, H1_norm 16504.078125, H2_norm 0.000000 H2_norm 0.000000, V 179157216.000000, V_norm 16731.925781, HV 177514432.000000, HV_norm 16618.001953, LensPosition 153
04-29 02:52:12.516   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 92, H1 177104320.000000, H1_norm 16504.880859, H2_norm 0.000000 H2_norm 0.000000, V 181292176.000000, V_norm 16821.470703, HV 179198240.000000, HV_norm 16663.175781, LensPosition 151
04-29 02:52:12.651   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 93, H1 177916640.000000, H1_norm 16404.421875, H2_norm 0.000000 H2_norm 0.000000, V 182700672.000000, V_norm 16774.437500, HV 180308656.000000, HV_norm 16589.429688, LensPosition 149
04-29 02:52:12.772   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 94, H1 176639904.000000, H1_norm 16446.218750, H2_norm 0.000000 H2_norm 0.000000, V 181195008.000000, V_norm 16794.421875, HV 178917456.000000, HV_norm 16620.320312, LensPosition 147
04-29 02:52:12.894   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 95, H1 176878704.000000, H1_norm 16476.318359, H2_norm 0.000000 H2_norm 0.000000, V 181281728.000000, V_norm 16810.988281, HV 179080224.000000, HV_norm 16643.652344, LensPosition 145
04-29 02:52:13.025   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 96, H1 175759152.000000, H1_norm 16401.949219, H2_norm 0.000000 H2_norm 0.000000, V 180787328.000000, V_norm 16793.398438, HV 178273248.000000, HV_norm 16597.673828, LensPosition 143
04-29 02:52:13.153   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 97, H1 174551536.000000, H1_norm 16361.810547, H2_norm 0.000000 H2_norm 0.000000, V 179524432.000000, V_norm 16762.152344, HV 177037984.000000, HV_norm 16561.980469, LensPosition 141
04-29 02:52:13.329   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 98, H1 179645760.000000, H1_norm 16469.623047, H2_norm 0.000000 H2_norm 0.000000, V 185186848.000000, V_norm 16917.708984, HV 182416304.000000, HV_norm 16693.666016, LensPosition 139
04-29 02:52:13.427   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 99, H1 177436192.000000, H1_norm 16324.757812, H2_norm 0.000000 H2_norm 0.000000, V 0.000000, V_norm 0.000000, HV 180546240.000000, HV_norm 16576.617188, LensPosition 137
04-29 02:52:13.563   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 100, H1 178186048.000000, H1_norm 16339.730469, H2_norm 0.000000 H2_norm 0.000000, V 184139632.000000, V_norm 16818.398438, HV 181162848.000000, HV_norm 16579.064453, LensPosition 135
04-29 02:52:13.693   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 101, H1 178298176.000000, H1_norm 16382.007812, H2_norm 0.000000 H2_norm 0.000000, V 184235104.000000, V_norm 16851.660156, HV 181266640.000000, HV_norm 16616.833984, LensPosition 133
04-29 02:52:13.813   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 102, H1 178214896.000000, H1_norm 16394.011719, H2_norm 0.000000 H2_norm 0.000000, V 183137664.000000, V_norm 16778.996094, HV 180676288.000000, HV_norm 16586.503906, LensPosition 131
04-29 02:52:13.934   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 103, H1 178880112.000000, H1_norm 16395.646484, H2_norm 0.000000 H2_norm 0.000000, V 184217184.000000, V_norm 16807.800781, HV 181548640.000000, HV_norm 16601.722656, LensPosition 129
04-29 02:52:14.061   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 104, H1 179395616.000000, H1_norm 16486.804688, H2_norm 0.000000 H2_norm 0.000000, V 183378512.000000, V_norm 16783.171875, HV 181387072.000000, HV_norm 16634.988281, LensPosition 127
04-29 02:52:14.187   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 105, H1 181335552.000000, H1_norm 16450.783203, H2_norm 0.000000 H2_norm 0.000000, V 186808144.000000, V_norm 16876.964844, HV 184071840.000000, HV_norm 16663.875000, LensPosition 125
04-29 02:52:14.329   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 106, H1 175248976.000000, H1_norm 16302.288086, H2_norm 0.000000 H2_norm 0.000000, V 180330480.000000, V_norm 16704.865234, HV 177789728.000000, HV_norm 16503.576172, LensPosition 123
04-29 02:52:14.450   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 107, H1 173737440.000000, H1_norm 16239.560547, H2_norm 0.000000 H2_norm 0.000000, V 178698736.000000, V_norm 16626.474609, HV 176218080.000000, HV_norm 16433.017578, LensPosition 121
04-29 02:52:14.576   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 108, H1 174302000.000000, H1_norm 16197.544922, H2_norm 0.000000 H2_norm 0.000000, V 179949440.000000, V_norm 16652.884766, HV 177125728.000000, HV_norm 16425.214844, LensPosition 119
04-29 02:52:14.700   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 109, H1 172428240.000000, H1_norm 16179.888672, H2_norm 0.000000 H2_norm 0.000000, V 177733072.000000, V_norm 16600.169922, HV 175080656.000000, HV_norm 16390.029297, LensPosition 117
04-29 02:52:14.817   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 110, H1 177598752.000000, H1_norm 16299.929688, H2_norm 0.000000 H2_norm 0.000000, V 183910640.000000, V_norm 16810.058594, HV 180754688.000000, HV_norm 16554.994141, LensPosition 115
04-29 02:52:14.952   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 111, H1 180396400.000000, H1_norm 16349.805664, H2_norm 0.000000 H2_norm 0.000000, V 186614240.000000, V_norm 16852.068359, HV 183505312.000000, HV_norm 16600.937500, LensPosition 113
04-29 02:52:15.071   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 112, H1 172563392.000000, H1_norm 16146.371094, H2_norm 0.000000 H2_norm 0.000000, V 179016112.000000, V_norm 16674.853516, HV 175789760.000000, HV_norm 16410.613281, LensPosition 111
04-29 02:52:15.205   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 113, H1 173049584.000000, H1_norm 16144.887695, H2_norm 0.000000 H2_norm 0.000000, V 179414448.000000, V_norm 16677.066406, HV 176232016.000000, HV_norm 16410.976562, LensPosition 109
04-29 02:52:15.322   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 114, H1 173937552.000000, H1_norm 16167.538086, H2_norm 0.000000 H2_norm 0.000000, V 180816448.000000, V_norm 16731.050781, HV 177376992.000000, HV_norm 16449.294922, LensPosition 107
04-29 02:52:15.448   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 115, H1 171607312.000000, H1_norm 16085.969727, H2_norm 0.000000 H2_norm 0.000000, V 177718528.000000, V_norm 16590.103516, HV 174662912.000000, HV_norm 16338.037109, LensPosition 105
04-29 02:52:15.574   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 116, H1 173268448.000000, H1_norm 16167.077148, H2_norm 0.000000 H2_norm 0.000000, V 179500416.000000, V_norm 16674.298828, HV 176384432.000000, HV_norm 16420.687500, LensPosition 103
04-29 02:52:15.700   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 117, H1 172197472.000000, H1_norm 16118.440430, H2_norm 0.000000 H2_norm 0.000000, V 178327968.000000, V_norm 16624.857422, HV 175262720.000000, HV_norm 16371.648438, LensPosition 101
04-29 02:52:15.828   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 118, H1 171663408.000000, H1_norm 16047.896484, H2_norm 0.000000 H2_norm 0.000000, V 178207728.000000, V_norm 16597.441406, HV 174935568.000000, HV_norm 16322.668945, LensPosition 99
04-29 02:52:15.961   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 119, H1 172368016.000000, H1_norm 16113.604492, H2_norm 0.000000 H2_norm 0.000000, V 178535056.000000, V_norm 16622.945312, HV 175451536.000000, HV_norm 16368.275391, LensPosition 97
04-29 02:52:16.081   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 120, H1 172273216.000000, H1_norm 16076.084961, H2_norm 0.000000 H2_norm 0.000000, V 178052096.000000, V_norm 16536.324219, HV 175162656.000000, HV_norm 16306.205078, LensPosition 95
04-29 02:52:16.213   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 121, H1 172382656.000000, H1_norm 16117.023438, H2_norm 0.000000 H2_norm 0.000000, V 178620736.000000, V_norm 16630.230469, HV 175501696.000000, HV_norm 16373.626953, LensPosition 93
04-29 02:52:16.367   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 122, H1 172231616.000000, H1_norm 16080.399414, H2_norm 0.000000 H2_norm 0.000000, V 177730048.000000, V_norm 16522.355469, HV 174980832.000000, HV_norm 16301.376953, LensPosition 91
04-29 02:52:16.457   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 123, H1 171799744.000000, H1_norm 16047.439453, H2_norm 0.000000 H2_norm 0.000000, V 178236672.000000, V_norm 16577.796875, HV 175018208.000000, HV_norm 16312.618164, LensPosition 89
04-29 02:52:16.583   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 124, H1 173816416.000000, H1_norm 16104.884766, H2_norm 0.000000 H2_norm 0.000000, V 0.000000, V_norm 0.000000, HV 176900608.000000, HV_norm 16358.434570, LensPosition 87
04-29 02:52:16.710   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 125, H1 171543808.000000, H1_norm 16059.443359, H2_norm 0.000000 H2_norm 0.000000, V 177761568.000000, V_norm 16573.236328, HV 174652688.000000, HV_norm 16316.339844, LensPosition 85
04-29 02:52:16.835   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 126, H1 171035536.000000, H1_norm 16045.102539, H2_norm 0.000000 H2_norm 0.000000, V 177628608.000000, V_norm 16596.117188, HV 174332064.000000, HV_norm 16320.609375, LensPosition 83
04-29 02:52:16.973   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 127, H1 176397760.000000, H1_norm 16183.784180, H2_norm 0.000000 H2_norm 0.000000, V 183179088.000000, V_norm 16727.556641, HV 179788416.000000, HV_norm 16455.669922, LensPosition 81
04-29 02:52:17.102   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 128, H1 176299664.000000, H1_norm 16205.225586, H2_norm 0.000000 H2_norm 0.000000, V 182980720.000000, V_norm 16743.714844, HV 179640192.000000, HV_norm 16474.470703, LensPosition 79
04-29 02:52:17.226   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 129, H1 177497072.000000, H1_norm 16166.218750, H2_norm 0.000000 H2_norm 0.000000, V 184978704.000000, V_norm 16780.722656, HV 181237888.000000, HV_norm 16473.470703, LensPosition 77
04-29 02:52:17.352   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 130, H1 171241920.000000, H1_norm 16000.573242, H2_norm 0.000000 H2_norm 0.000000, V 177644880.000000, V_norm 16528.595703, HV 174443392.000000, HV_norm 16264.583984, LensPosition 75
04-29 02:52:17.468   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 131, H1 171374176.000000, H1_norm 16026.872070, H2_norm 0.000000 H2_norm 0.000000, V 177365472.000000, V_norm 16514.916016, HV 174369824.000000, HV_norm 16270.894531, LensPosition 73
04-29 02:52:17.593   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 132, H1 171220480.000000, H1_norm 16025.493164, H2_norm 0.000000 H2_norm 0.000000, V 177585696.000000, V_norm 16547.851562, HV 174403088.000000, HV_norm 16286.671875, LensPosition 71
04-29 02:52:17.720   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 133, H1 177292512.000000, H1_norm 16205.539062, H2_norm 0.000000 H2_norm 0.000000, V 183256800.000000, V_norm 16671.904297, HV 180274656.000000, HV_norm 16438.722656, LensPosition 69
04-29 02:52:17.850   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 134, H1 176672496.000000, H1_norm 16231.053711, H2_norm 0.000000 H2_norm 0.000000, V 182725424.000000, V_norm 16714.072266, HV 179698960.000000, HV_norm 16472.562500, LensPosition 67
04-29 02:52:17.986   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 135, H1 177731696.000000, H1_norm 16197.891602, H2_norm 0.000000 H2_norm 0.000000, V 183760096.000000, V_norm 16674.230469, HV 180745888.000000, HV_norm 16436.060547, LensPosition 65
04-29 02:52:18.099   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 136, H1 170532656.000000, H1_norm 15994.348633, H2_norm 0.000000 H2_norm 0.000000, V 176301328.000000, V_norm 16464.703125, HV 173416992.000000, HV_norm 16229.525391, LensPosition 63
04-29 02:52:18.240   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 137, H1 175587440.000000, H1_norm 16122.510742, H2_norm 0.000000 H2_norm 0.000000, V 183181360.000000, V_norm 16756.751953, HV 179384400.000000, HV_norm 16439.630859, LensPosition 61
04-29 02:52:18.362   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 138, H1 175686240.000000, H1_norm 16141.640625, H2_norm 0.000000 H2_norm 0.000000, V 182403760.000000, V_norm 16689.044922, HV 179044992.000000, HV_norm 16415.343750, LensPosition 59
04-29 02:52:18.483   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 139, H1 175872976.000000, H1_norm 16143.947266, H2_norm 0.000000 H2_norm 0.000000, V 182918944.000000, V_norm 16711.115234, HV 179395968.000000, HV_norm 16427.531250, LensPosition 57
04-29 02:52:18.604   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 140, H1 175122944.000000, H1_norm 16129.481445, H2_norm 0.000000 H2_norm 0.000000, V 182691504.000000, V_norm 16750.923828, HV 178907232.000000, HV_norm 16440.203125, LensPosition 55
04-29 02:52:18.734   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 141, H1 176463504.000000, H1_norm 16217.675781, H2_norm 0.000000 H2_norm 0.000000, V 182752640.000000, V_norm 16716.941406, HV 179608064.000000, HV_norm 16467.308594, LensPosition 53
04-29 02:52:18.858   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 142, H1 175758880.000000, H1_norm 16155.087891, H2_norm 0.000000 H2_norm 0.000000, V 181820896.000000, V_norm 16635.169922, HV 178789888.000000, HV_norm 16395.128906, LensPosition 51
04-29 02:52:18.988   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 143, H1 175820224.000000, H1_norm 16166.315430, H2_norm 0.000000 H2_norm 0.000000, V 182546016.000000, V_norm 16712.140625, HV 179183120.000000, HV_norm 16439.228516, LensPosition 49
04-29 02:52:19.109   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 144, H1 175143280.000000, H1_norm 16127.553711, H2_norm 0.000000 H2_norm 0.000000, V 181903536.000000, V_norm 16677.998047, HV 178523408.000000, HV_norm 16402.775391, LensPosition 47
04-29 02:52:19.236   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 145, H1 176138352.000000, H1_norm 16180.677734, H2_norm 0.000000 H2_norm 0.000000, V 182602560.000000, V_norm 16705.937500, HV 179370464.000000, HV_norm 16443.308594, LensPosition 45
04-29 02:52:19.373   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 146, H1 175118064.000000, H1_norm 16142.739258, H2_norm 0.000000 H2_norm 0.000000, V 181153968.000000, V_norm 16624.630859, HV 178136016.000000, HV_norm 16383.685547, LensPosition 43
04-29 02:52:19.492   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 147, H1 175664608.000000, H1_norm 16127.828125, H2_norm 0.000000 H2_norm 0.000000, V 182802864.000000, V_norm 16712.169922, HV 179233728.000000, HV_norm 16420.000000, LensPosition 41
04-29 02:52:19.620   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 148, H1 175409696.000000, H1_norm 16112.796875, H2_norm 0.000000 H2_norm 0.000000, V 182015024.000000, V_norm 16651.333984, HV 178712352.000000, HV_norm 16382.065430, LensPosition 39
04-29 02:52:19.742   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 149, H1 174939232.000000, H1_norm 16125.276367, H2_norm 0.000000 H2_norm 0.000000, V 0.000000, V_norm 0.000000, HV 178243184.000000, HV_norm 16397.927734, LensPosition 37
04-29 02:52:19.867   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 150, H1 175384128.000000, H1_norm 16166.038086, H2_norm 0.000000 H2_norm 0.000000, V 181615536.000000, V_norm 16669.166016, HV 178499840.000000, HV_norm 16417.601562, LensPosition 35
04-29 02:52:20.007   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 151, H1 174510256.000000, H1_norm 16078.515625, H2_norm 0.000000 H2_norm 0.000000, V 181188736.000000, V_norm 16623.041016, HV 177849504.000000, HV_norm 16350.778320, LensPosition 33
04-29 02:52:20.137   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 152, H1 175453248.000000, H1_norm 16127.394531, H2_norm 0.000000 H2_norm 0.000000, V 182303504.000000, V_norm 16690.972656, HV 178878368.000000, HV_norm 16409.183594, LensPosition 31
04-29 02:52:20.245   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 153, H1 175363072.000000, H1_norm 16104.227539, H2_norm 0.000000 H2_norm 0.000000, V 182127152.000000, V_norm 16646.134766, HV 178745120.000000, HV_norm 16375.181641, LensPosition 29
04-29 02:52:20.371   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 154, H1 175514960.000000, H1_norm 16133.084961, H2_norm 0.000000 H2_norm 0.000000, V 182614208.000000, V_norm 16707.599609, HV 179064576.000000, HV_norm 16420.341797, LensPosition 27
04-29 02:52:20.542   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 155, H1 175388928.000000, H1_norm 16143.100586, H2_norm 0.000000 H2_norm 0.000000, V 181825008.000000, V_norm 16662.794922, HV 178606976.000000, HV_norm 16402.947266, LensPosition 25
04-29 02:52:20.625   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 156, H1 175363312.000000, H1_norm 16087.499023, H2_norm 0.000000 H2_norm 0.000000, V 182323552.000000, V_norm 16662.511719, HV 178843424.000000, HV_norm 16375.005859, LensPosition 23
04-29 02:52:20.774   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 157, H1 174949392.000000, H1_norm 16102.872070, H2_norm 0.000000 H2_norm 0.000000, V 181100864.000000, V_norm 16599.277344, HV 178025120.000000, HV_norm 16351.074219, LensPosition 21
04-29 02:52:20.898   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 158, H1 175162752.000000, H1_norm 16096.213867, H2_norm 0.000000 H2_norm 0.000000, V 182450160.000000, V_norm 16695.982422, HV 178806464.000000, HV_norm 16396.097656, LensPosition 19
04-29 02:52:21.029   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 159, H1 174823056.000000, H1_norm 16047.466797, H2_norm 0.000000 H2_norm 0.000000, V 182178848.000000, V_norm 16645.851562, HV 178500960.000000, HV_norm 16346.659180, LensPosition 17
04-29 02:52:21.252   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 161, H1 174979728.000000, H1_norm 16081.464844, H2_norm 0.000000 H2_norm 0.000000, V 181144896.000000, V_norm 16564.693359, HV 178062304.000000, HV_norm 16323.079102, LensPosition 13
04-29 02:52:21.403   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 162, H1 173616656.000000, H1_norm 15997.362305, H2_norm 0.000000 H2_norm 0.000000, V 181248320.000000, V_norm 16634.707031, HV 177432480.000000, HV_norm 16316.035156, LensPosition 11
04-29 02:52:21.515   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 163, H1 175376864.000000, H1_norm 16113.242188, H2_norm 0.000000 H2_norm 0.000000, V 181968624.000000, V_norm 16650.123047, HV 178672736.000000, HV_norm 16381.682617, LensPosition 9
04-29 02:52:21.652   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 164, H1 174804640.000000, H1_norm 16061.008789, H2_norm 0.000000 H2_norm 0.000000, V 181517120.000000, V_norm 16614.660156, HV 178160880.000000, HV_norm 16337.833984, LensPosition 7
04-29 02:52:21.767   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 165, H1 176450928.000000, H1_norm 16080.090820, H2_norm 0.000000 H2_norm 0.000000, V 183143824.000000, V_norm 16617.472656, HV 179797376.000000, HV_norm 16348.781250, LensPosition 5
04-29 02:52:21.900   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 166, H1 170556240.000000, H1_norm 15930.483398, H2_norm 0.000000 H2_norm 0.000000, V 177554848.000000, V_norm 16499.181641, HV 174055552.000000, HV_norm 16214.832031, LensPosition 3
04-29 02:52:22.020   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 167, H1 171185552.000000, H1_norm 16028.183594, H2_norm 0.000000 H2_norm 0.000000, V 176723472.000000, V_norm 16465.464844, HV 173954512.000000, HV_norm 16246.824219, LensPosition 1
04-29 02:52:22.143   680  4926 D mm-camera: <STATS_AF ><  LOW> 132: af_fullsweep_srch_far_to_near: Index 168, H1 169867120.000000, H1_norm 15891.710938, H2_norm 0.000000 H2_norm 0.000000, V 176601744.000000, V_norm 16442.267578, HV 173234432.000000, HV_norm 16166.989258, LensPosition 0
04-29 02:52:22.143   680  4926 D mm-camera: <STATS_AF ><  LOW> 193: af_fullsweep_srch_far_to_near: max_pos: 0 maxFV: 0.000000 moveBackSteps: 0
